"","GeneName","XprValue","ClusterID"
"127","VIMENTIN","1.23677658197708","6"
"128","VIMENTIN","1.40087030735647","21"
"129","VIMENTIN","1.59225063690689","5"
"130","VIMENTIN","1.23560714531084","6"
"131","VIMENTIN","1.22250521074454","1"
"132","VIMENTIN","1.17992669529731","8"
"133","VIMENTIN","2.00867935015035","4"
"134","VIMENTIN","1.10908702356288","4"
"135","VIMENTIN","1.10320225278229","6"
"136","VIMENTIN","1.17522329598198","6"
"137","VIMENTIN","1.34034165539343","7"
"138","VIMENTIN","1.08066221639527","2"
"139","VIMENTIN","1.62740291439479","6"
"140","VIMENTIN","1.41812249096131","22"
"141","VIMENTIN","1.56094277454537","5"
"142","VIMENTIN","1.26672160631552","3"
"143","VIMENTIN","1.62843305763393","3"
"144","VIMENTIN","1.58268392352185","5"
"145","VIMENTIN","1.4975252599455","5"
"146","VIMENTIN","1.72446614118463","5"
"147","VIMENTIN","1.0113938352389","6"
"148","VIMENTIN","1.58152682687576","7"
"149","VIMENTIN","0.938246881678153","9"
"150","VIMENTIN","1.66624981880648","7"
"151","VIMENTIN","1.36509066476905","6"
"152","VIMENTIN","1.1964029722622","6"
"153","VIMENTIN","0.934360382687707","21"
"154","VIMENTIN","1.10424789884197","1"
"155","VIMENTIN","1.74142224820237","6"
"156","VIMENTIN","1.34367208370378","5"
"157","VIMENTIN","1.07906878296085","2"
"158","VIMENTIN","1.27315264027254","7"
"159","VIMENTIN","0.816837192381824","14"
"160","VIMENTIN","1.49101768953767","4"
"161","VIMENTIN","1.92224630855368","5"
"162","VIMENTIN","0.934345446464419","14"
"163","VIMENTIN","1.10281151799105","1"
"164","VIMENTIN","1.64464212371793","2"
"165","VIMENTIN","1.32974739260665","5"
"166","VIMENTIN","1.13738193703993","6"
"167","VIMENTIN","1.48172228114974","2"
"168","VIMENTIN","0.871690337507562","6"
"169","VIMENTIN","0.8448633427119","9"
"170","VIMENTIN","1.65307325225183","5"
"171","VIMENTIN","1.87098701073365","6"
"172","VIMENTIN","1.09724131817202","7"
"173","VIMENTIN","1.82047080477969","6"
"174","VIMENTIN","1.72403533896545","4"
"175","VIMENTIN","1.48388057333554","5"
"176","VIMENTIN","1.57753350611026","6"
"177","VIMENTIN","1.39049400689192","5"
"178","VIMENTIN","1.21666446724924","9"
"179","VIMENTIN","1.54183227652171","6"
"180","VIMENTIN","1.46988395871448","1"
"181","VIMENTIN","1.82956317125418","4"
"182","VIMENTIN","1.38484316025791","6"
"183","VIMENTIN","1.50736913331102","6"
"184","VIMENTIN","1.17263824787434","7"
"185","VIMENTIN","1.31663338839565","2"
"186","VIMENTIN","1.86114776157236","5"
"187","VIMENTIN","1.37456911883939","6"
"188","VIMENTIN","1.70094328890494","4"
"189","VIMENTIN","1.04947740430629","2"
"190","VIMENTIN","2.0837748394602","6"
"191","VIMENTIN","1.44870721056981","5"
"192","VIMENTIN","1.04337581149203","19"
"193","VIMENTIN","1.59306454661246","7"
"194","VIMENTIN","0.829334449840385","7"
"195","VIMENTIN","1.54243399324175","6"
"196","VIMENTIN","1.15549879903264","6"
"197","VIMENTIN","1.17943496931722","6"
"198","VIMENTIN","1.52229082444417","6"
"199","VIMENTIN","1.44251762275092","6"
"200","VIMENTIN","1.9555171122681","6"
"201","VIMENTIN","1.6789922208925","7"
"202","VIMENTIN","0.909934501017597","6"
"203","VIMENTIN","1.49093629051881","6"
"204","VIMENTIN","1.38943599728907","5"
"205","VIMENTIN","0.836804382344681","2"
"206","VIMENTIN","1.51694338947231","5"
"207","VIMENTIN","1.31947048038322","5"
"208","VIMENTIN","1.25501257746532","5"
"209","VIMENTIN","1.60785637180491","6"
"210","VIMENTIN","1.42707261154303","5"
"211","VIMENTIN","1.94423419811937","7"
"212","VIMENTIN","1.78941716206417","8"
"213","VIMENTIN","1.38099738280944","3"
"214","VIMENTIN","1.55520789424686","5"
"215","VIMENTIN","1.72803406981799","5"
"216","VIMENTIN","0.625729978647996","9"
"217","VIMENTIN","1.39518290927286","21"
"218","VIMENTIN","1.23594771237836","2"
"219","VIMENTIN","1.48803200590386","7"
"220","VIMENTIN","1.2281672992453","7"
"221","VIMENTIN","1.13420463694245","5"
"222","VIMENTIN","1.48727467039404","5"
"223","VIMENTIN","1.52549806144746","7"
"224","VIMENTIN","1.61628015614413","4"
"225","VIMENTIN","1.1748393089681","19"
"226","VIMENTIN","0.714868276167686","6"
"227","VIMENTIN","1.14912361254526","13"
"228","VIMENTIN","1.29909863346571","6"
"229","VIMENTIN","1.91218736870336","6"
"230","VIMENTIN","1.83510304437576","6"
"231","VIMENTIN","1.33967841443545","2"
"232","VIMENTIN","1.42783884145592","2"
"233","VIMENTIN","1.48520953562586","3"
"234","VIMENTIN","1.59282097920457","7"
"235","VIMENTIN","0.719247228295853","7"
"236","VIMENTIN","1.66168990613947","5"
"237","VIMENTIN","1.4723453952096","3"
"238","VIMENTIN","1.06802508048698","5"
"239","VIMENTIN","1.09425667926444","21"
"240","VIMENTIN","1.4809945931576","6"
"241","VIMENTIN","1.33976127963238","6"
"242","VIMENTIN","0.864431348776611","3"
"243","VIMENTIN","1.27815939498582","7"
"244","VIMENTIN","1.9923827943295","6"
"245","VIMENTIN","1.1930568106563","6"
"246","VIMENTIN","1.33941161603624","21"
"247","VIMENTIN","1.06867631328299","6"
"248","VIMENTIN","1.45987404601903","6"
"249","VIMENTIN","0.954967492074294","9"
"250","VIMENTIN","1.10219126427946","6"
"251","VIMENTIN","1.61333322263108","4"
"252","VIMENTIN","1.38881751344472","6"
