"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbols"
"ENSG00000168453 - HR",1327.72949106288,0.066071302890899,0.146918265570528,0.449714694318805,0.652916174560837,0.843588225754814," HR"
"ENSG00000159140 - SON",3007.66615094391,0.0660033613014476,0.0949030476161245,0.695481999360296,0.486753288154201,0.749683361908793," SON"
"ENSG00000147687 - TATDN1",179.903022352287,0.0658542137189959,0.157958677775837,0.416907856195474,0.676745806959152,0.854486370087806," TATDN1"
"ENSG00000173852 - DPY19L1",334.958582169483,0.0658048463634456,0.149504888254782,0.440151804610583,0.65982716350384,0.846716772311557," DPY19L1"
"ENSG00000132326 - PER2",277.67246401632,0.0657183609784625,0.129390269359455,0.507908062204373,0.611517820447793,0.820103706928922," PER2"
"ENSG00000108256 - NUFIP2",959.812731508178,0.0657083526304189,0.119018901220044,0.552083341022753,0.580891254958974,0.803748906232543," NUFIP2"
"ENSG00000248527 - MTATP6P1",96101.3845801001,0.0657079427236939,0.522610465164156,0.125730246720288,0.899945458430597,0.960958709849621," MTATP6P1"
"ENSG00000198198 - SZT2",352.552026454724,0.0656901413832796,0.137064598360394,0.479264100060001,0.631750758147205,0.831731395157276," SZT2"
"ENSG00000054219 - LY75",858.592916530276,0.0655645314975673,0.264157631396929,0.248202299327285,0.803977887400805,0.918945531863364," LY75"
"ENSG00000123130 - ACOT9",313.995186798479,0.0655444487016224,0.136111493104443,0.481549700225006,0.630125865534351,0.830498096148776," ACOT9"
"ENSG00000096433 - ITPR3",3258.4757832082,0.0655189717511563,0.163560694166977,0.400578953793563,0.688730143385608,0.861376319767049," ITPR3"
"ENSG00000214787 - MS4A4E",106.202826067442,0.065437088528488,0.234811612691162,0.278679098442013,0.780491104321155,0.907821979346359," MS4A4E"
"ENSG00000112294 - ALDH5A1",232.643903571139,0.0652540615901259,0.242443646692372,0.269151460474955,0.787813131255551,0.911163270676552," ALDH5A1"
"ENSG00000141522 - ARHGDIA",11738.3669551795,0.0652306722438626,0.108566419795485,0.600836541968893,0.547948862725808,0.788383960837603," ARHGDIA"
"ENSG00000167476 - JSRP1",43.8258745764396,0.0652054503303551,0.253288373383762,0.257435623511866,0.79684250573032,0.915167146952455," JSRP1"
"ENSG00000100038 - TOP3B",128.862119464899,0.0651480624647445,0.106368537968784,0.612474926409756,0.540223582250181,0.783472701933571," TOP3B"
"ENSG00000110848 - CD69",36.627396908949,0.0651363014852645,0.560307385481113,0.116251013592003,0.907453607785055,0.964341638862348," CD69"
"ENSG00000158486 - DNAH3",41.0504753498845,0.0651350990694759,0.305838186394133,0.212972421257876,0.831348473852759,0.930930485214464," DNAH3"
"ENSG00000100632 - ERH",1003.42529534226,0.0650604249268008,0.140757543735381,0.462216256409759,0.643926246596201,0.838877505200051," ERH"
"ENSG00000165684 - SNAPC4",111.819277727343,0.0649175593055348,0.138523193690122,0.468640359611951,0.639326723667481,0.835775489022812," SNAPC4"
"ENSG00000130177 - CDC16",532.043271933901,0.0648544980554611,0.126171348708761,0.514019218461107,0.607238554137814,0.817992648493547," CDC16"
"ENSG00000180953 - ST20",47.5582347723444,0.0647445565258241,0.240782410883704,0.268892384157974,0.78801249777279,0.911163270676552," ST20"
"ENSG00000065029 - ZNF76",262.528846314707,0.064703225802411,0.112072881519448,0.57733168742684,0.563715411742181,0.795012890788486," ZNF76"
"ENSG00000148459 - PDSS1",351.787061356022,0.0646582714188139,0.189743181307017,0.340767299111489,0.733278770091705,0.883837181795898," PDSS1"
"ENSG00000117525 - F3",112.791556454212,0.064588097732203,0.219714482213199,0.293963770988615,0.768785587414881,0.902449360807522," F3"
"ENSG00000206562 - METTL6",74.841531520645,0.0645485368828087,0.114313136825748,0.564664208114615,0.572302183387564,0.799577367024769," METTL6"
"ENSG00000143977 - SNRPG",818.727463736775,0.0645182061830175,0.177412677186229,0.363661758597404,0.716110603022557,0.874240648713168," SNRPG"
"ENSG00000169371 - SNUPN",236.154370508227,0.0645028814755158,0.141186926341415,0.456861574559224,0.647770544505802,0.841591652310687," SNUPN"
"ENSG00000140553 - UNC45A",915.332485992254,0.0644043378788291,0.0894928726087746,0.719658851050384,0.471735067621377,0.740206955420841," UNC45A"
"ENSG00000144401 - METTL21A",222.966349965604,0.0643903999823372,0.146075369490819,0.440802581617869,0.659355924408277,0.846330164132128," METTL21A"
"ENSG00000155085 - AK9",46.460457019347,0.0643537375975078,0.168422700456502,0.382096578567377,0.702389729543816,0.868741892867864," AK9"
"ENSG00000102753 - KPNA3",587.939856480905,0.0643398961026872,0.115060633544864,0.559182529423498,0.576037155078009,0.801327685204904," KPNA3"
"ENSG00000130764 - LRRC47",608.929737147867,0.0643354218693911,0.0882416105934073,0.729082588551457,0.465951144512385,0.735527406401237," LRRC47"
"ENSG00000103275 - UBE2I",1262.92204584468,0.0642312832880843,0.110837069816502,0.57951083869705,0.562244535344097,0.794354407333937," UBE2I"
"ENSG00000150477 - KIAA1328",41.2973567466503,0.0641958413404403,0.241688510610626,0.265613955658254,0.790536536516631,0.911850080018038," KIAA1328"
"ENSG00000134294 - SLC38A2",786.910371922332,0.0641941165093676,0.158022731274908,0.40623343231355,0.684571091470734,0.859278692970872," SLC38A2"
"ENSG00000115020 - PIKFYVE",170.351188583968,0.0641684654978199,0.162399362123241,0.395127571062281,0.692748742185238,0.863886973110582," PIKFYVE"
"ENSG00000102226 - USP11",257.641981050234,0.0640897112138416,0.164233612810988,0.390235044561802,0.696362749932518,0.865434646810213," USP11"
"ENSG00000105705 - SUGP1",399.982230339831,0.064054911439802,0.0987237533423747,0.648829782814872,0.516448404605884,0.767083693421531," SUGP1"
"ENSG00000123684 - LPGAT1",581.889298075364,0.0640317331384374,0.172304266881597,0.371620124662602,0.710175703224627,0.871847312469847," LPGAT1"
"ENSG00000232040 - ZBED9",15.5484785234047,0.0638726012819115,0.285453872084566,0.22375804824602,0.822945574923873,0.927168400946584," ZBED9"
"ENSG00000198121 - LPAR1",336.267618939125,0.063831272763518,0.119057266913612,0.536139241377294,0.591862321302877,0.810033748717081," LPAR1"
"ENSG00000156136 - DCK",218.246272457938,0.0638088924663658,0.177912828165501,0.358652566677252,0.719855016908136,0.875864964713252," DCK"
"ENSG00000139146 - SINHCAF",481.026473819444,0.0637740628497047,0.193909459102375,0.32888577558269,0.742242026223302,0.88910340035361," SINHCAF"
"ENSG00000010322 - NISCH",509.473015608895,0.0637178223890586,0.122503020087726,0.520132665655341,0.602971112308392,0.815408778314845," NISCH"
"ENSG00000108091 - CCDC6",974.336939711023,0.0637169418163456,0.116021911535318,0.549180245120766,0.582881760081344,0.804507110866006," CCDC6"
"ENSG00000113615 - SEC24A",527.879014045507,0.0636922629592695,0.226984177818588,0.280602214530451,0.779015517301401,0.90727495027387," SEC24A"
"ENSG00000144827 - ABHD10",243.247873628372,0.0636441084412361,0.177733376120317,0.358087545685015,0.720277799031701,0.876167306879005," ABHD10"
"ENSG00000100151 - PICK1",385.631271624143,0.0635463841765241,0.134820788198311,0.471339657820813,0.637398199706506,0.834845874875466," PICK1"
"ENSG00000162607 - USP1",383.726314895074,0.0634594694870411,0.155549053786746,0.407970784406328,0.68329512405608,0.858921677799498," USP1"
"ENSG00000132470 - ITGB4",4156.81162055773,0.0632505404216498,0.138512953702453,0.456639893460951,0.647929900058166,0.841719787684523," ITGB4"
"ENSG00000196588 - MRTFA",444.424197887677,0.0631193337207113,0.115001739246309,0.548855470659652,0.583104639146528,0.804507110866006," MRTFA"
"ENSG00000256806 - C17orf100",20.6985977068343,0.0630874818727969,0.248697899198026,0.253671149118005,0.799749624790469,0.91726406757422," C17orf100"
"ENSG00000127483 - HP1BP3",1146.32391584422,0.0630561099509804,0.088334483050785,0.713833463141776,0.475330164805382,0.743010187812517," HP1BP3"
"ENSG00000160813 - PPP1R35",237.187163775212,0.0630053977236576,0.155624349146648,0.404855654459869,0.685583616604638,0.860082270649917," PPP1R35"
"ENSG00000134910 - STT3A",1346.2543321903,0.0629950074784201,0.156161572927162,0.403396343271995,0.686656676408083,0.86033823314193," STT3A"
"ENSG00000131504 - DIAPH1",2239.25532251238,0.0629663197300968,0.139004296212326,0.452981105230857,0.650562347284147,0.842661949258363," DIAPH1"
"ENSG00000167461 - RAB8A",3633.22571037481,0.0629526555588844,0.132218138919882,0.476127224850979,0.633983742366993,0.832734018319445," RAB8A"
"ENSG00000125901 - MRPS26",448.350148456835,0.0629512612769895,0.197839423480087,0.318193715740006,0.750337999359226,0.893060083393635," MRPS26"
"ENSG00000103035 - PSMD7",1333.22910787651,0.0628995918078027,0.101339552772496,0.620681561019026,0.53480916385472,0.779779949091011," PSMD7"
"ENSG00000108448 - TRIM16L",38.7034595741485,0.0628681089153446,0.281802091356271,0.223093124017532,0.823463029748346,0.927675980843052," TRIM16L"
"ENSG00000079277 - MKNK1",368.67801840282,0.0628415071902148,0.134721046157743,0.466456496460357,0.640888780011043,0.836492936336101," MKNK1"
"ENSG00000124782 - RREB1",1386.7306344686,0.062746585001077,0.144361157552616,0.434650054521815,0.663816456736029,0.848329166859887," RREB1"
"ENSG00000172053 - QARS1",3664.51087253511,0.0626740878980298,0.0899043983589082,0.697119262706459,0.485728160175484,0.749357129743616," QARS1"
"ENSG00000167118 - URM1",980.770570395364,0.0626568995360661,0.104579276172893,0.599133038867856,0.549084171287049,0.78858688993819," URM1"
"ENSG00000184209 - SNRNP35",364.652569052323,0.0626006505184931,0.141468062389761,0.442507301372524,0.65812214797502,0.845702536332342," SNRNP35"
"ENSG00000136247 - ZDHHC4",347.412491234468,0.0625723852496666,0.113055288695147,0.553467121899911,0.579943587971429,0.802998814114287," ZDHHC4"
"ENSG00000186767 - SPIN4",31.0653711778552,0.0624600457930487,0.328755558152736,0.189989322595819,0.849317497480325,0.94024934032014," SPIN4"
"ENSG00000280789 - PAGR1",350.869715382142,0.062453917321263,0.131738877764386,0.474073548986513,0.635447460133537,0.833708992564447," PAGR1"
"ENSG00000163528 - CHCHD4",241.199128973884,0.0624251213512138,0.148529175489967,0.420288614309521,0.674274626409611,0.853617509162501," CHCHD4"
"ENSG00000113161 - HMGCR",2251.52365800748,0.0622715370834987,0.206136644626322,0.302088632500944,0.762584497830203,0.899255842298469," HMGCR"
"ENSG00000163161 - ERCC3",245.865964032376,0.0620802785172511,0.106507703443445,0.582871252596443,0.559979974231847,0.793347893575938," ERCC3"
"ENSG00000088179 - PTPN4",100.10567995307,0.0620182648518375,0.141306870163175,0.438890655353285,0.660740768064885,0.846931198129965," PTPN4"
"ENSG00000253953 - PCDHGB4",7.60394432551338,0.0620052177457099,0.532349686853653,0.116474601708098,0.90727641397854,0.96425512596753," PCDHGB4"
"ENSG00000107175 - CREB3",671.661624911905,0.0619734802868711,0.158645950773848,0.390640164369623,0.696063233067902,0.86525385404616," CREB3"
"ENSG00000136169 - SETDB2",111.932157651551,0.0619572886242199,0.15164931922249,0.40855632548749,0.682865287336307,0.858709388333875," SETDB2"
"ENSG00000015568 - RGPD5",254.083682915455,0.0618387223171947,0.235756389948341,0.26229924173315,0.793090746575551,0.913431755653743," RGPD5"
"ENSG00000136868 - SLC31A1",1436.30980805843,0.0618082122219518,0.19917348406269,0.310323497692582,0.7563149639982,0.896248751796773," SLC31A1"
"ENSG00000151233 - GXYLT1",180.63804920045,0.061609418849959,0.143448734707466,0.429487363381758,0.667568588098322,0.850237805853915," GXYLT1"
"ENSG00000130731 - METTL26",533.47966214369,0.0615750493221046,0.186519969662861,0.330125773842891,0.741304929205277,0.888412133055352," METTL26"
"ENSG00000085377 - PREP",1160.63132718571,0.0615408559553367,0.138669606817352,0.443794839891591,0.657190919452876,0.845702536332342," PREP"
"ENSG00000130779 - CLIP1",457.253869336839,0.0615242703231426,0.148301532330989,0.414859302908812,0.678244903704652,0.855444022690552," CLIP1"
"ENSG00000141034 - GID4",84.5286864352564,0.0614667928258185,0.164514755842047,0.373624800469775,0.708683479994175,0.87085318137417," GID4"
"ENSG00000137806 - NDUFAF1",171.836758727381,0.0614665749478995,0.130583586752213,0.470706744060682,0.637850167705843,0.835122173096825," NDUFAF1"
"ENSG00000033030 - ZCCHC8",217.711067600771,0.0614490692175101,0.0839479269231294,0.731990311967782,0.464174480999596,0.734010038768843," ZCCHC8"
"ENSG00000159111 - MRPL10",633.709179715236,0.0613959736963948,0.0916185404083336,0.670126083899174,0.502777418343174,0.759999665633671," MRPL10"
"ENSG00000141504 - SAT2",408.089731869695,0.0613919197992917,0.147506771880423,0.416197297362451,0.677265637229214,0.854831229578081," SAT2"
"ENSG00000186591 - UBE2H",854.430216207053,0.0613571749483234,0.107762805404484,0.569372472422386,0.569103393911445,0.797711674718105," UBE2H"
"ENSG00000114388 - NPRL2",237.560428953767,0.0612924987865859,0.0981594069180167,0.624417982046059,0.532353118711996,0.778485221914241," NPRL2"
"ENSG00000119699 - TGFB3",28.5283150990777,0.0612688375961995,0.329468007765815,0.185962934646295,0.85247382813249,0.941232156290632," TGFB3"
"ENSG00000120733 - KDM3B",962.757198700292,0.0612652882095668,0.115767846096023,0.529208154730203,0.59666106034377,0.812304655266861," KDM3B"
"ENSG00000116871 - MAP7D1",1045.64097206934,0.0612082604792586,0.13726369079668,0.445917344375668,0.655656953086478,0.845213923860513," MAP7D1"
"ENSG00000129103 - SUMF2",985.343083419059,0.0611311107238638,0.141383445402702,0.43237813698587,0.665466605496152,0.849610091394314," SUMF2"
"ENSG00000006194 - ZNF263",257.084332086576,0.0611164527520893,0.133953813527435,0.456250189096499,0.648210078310555,0.841728267347409," ZNF263"
"ENSG00000100280 - AP1B1",3592.19288630805,0.0610805550053882,0.0925465133897636,0.659998445842523,0.509254826688943,0.763791057278152," AP1B1"
"ENSG00000106384 - MOGAT3",567.795634651432,0.0608679483680047,0.147599507975061,0.412385848727146,0.680056633806783,0.857033294591702," MOGAT3"
