"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbols"
"ENSG00000025770 - NCAPH2",422.854749665649,0.0444472023689695,0.139299105645601,0.319077442478707,0.74966778862092,0.999382013250565," NCAPH2"
"ENSG00000143543 - JTB",2231.4218350674,0.044347157153938,0.114144371299018,0.388518125328879,0.697632643411151,0.999382013250565," JTB"
"ENSG00000143748 - NVL",320.730888668197,0.0443372922985419,0.142097131966055,0.312021021713044,0.755024547307639,0.999382013250565," NVL"
"ENSG00000144741 - SLC25A26",78.0412757399926,0.0443310573894623,0.180324487015638,0.245840474153785,0.805805724482196,0.999382013250565," SLC25A26"
"ENSG00000064651 - SLC12A2",752.198415892493,0.0443168399165023,0.257916744155777,0.17182614514448,0.863574210358873,0.999382013250565," SLC12A2"
"ENSG00000164258 - NDUFS4",870.520266815846,0.0442997522180225,0.11485718799666,0.385694208527122,0.699723152523424,0.999382013250565," NDUFS4"
"ENSG00000110696 - C11orf58",821.837980343424,0.0442805167833535,0.0767201511461368,0.577169311085009,0.563825086179425,0.999382013250565," C11orf58"
"ENSG00000107968 - MAP3K8",49.9403013735329,0.0442502861956638,0.222442563110996,0.198929042970897,0.84231825051285,0.999382013250565," MAP3K8"
"ENSG00000240682 - ISY1",409.027963879913,0.044174253031239,0.0986493012846023,0.447790835373447,0.654304158149864,0.999382013250565," ISY1"
"ENSG00000101138 - CSTF1",287.569466063105,0.0441104615420451,0.0927684708197052,0.47548979898325,0.634437902453168,0.999382013250565," CSTF1"
"ENSG00000164402 - SEPTIN8",1379.9918845455,0.0440599977468397,0.14613498961052,0.30150204180579,0.763031693266015,0.999382013250565," SEPTIN8"
"ENSG00000239306 - RBM14",678.268149747771,0.0440434075952547,0.167324282752237,0.263221852027726,0.792379589028001,0.999382013250565," RBM14"
"ENSG00000166166 - TRMT61A",291.741647927179,0.0440091273281832,0.212186357844136,0.207407902069324,0.835691311820292,0.999382013250565," TRMT61A"
"ENSG00000089195 - TRMT6",143.646703697112,0.0439544162376083,0.194045505752563,0.226516022966576,0.820800098541185,0.999382013250565," TRMT6"
"ENSG00000154930 - ACSS1",713.309802151418,0.0439404964860752,0.202169601904676,0.217344724786041,0.827939704695143,0.999382013250565," ACSS1"
"ENSG00000250317 - SMIM20",382.606206095911,0.0439289138616891,0.0988255950321832,0.444509480032812,0.656674276420361,0.999382013250565," SMIM20"
