"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbols"
"ENSG00000156253 - RWDD2B",73.254282438218,-0.038572640775294,0.171351126127838,-0.225108767283598,0.821894660706043,0.993731872144779," RWDD2B"
"ENSG00000151693 - ASAP2",720.83410779161,-0.038574037073492,0.156695586087984,-0.246171816555399,0.805549231470869,0.993593606309393," ASAP2"
"ENSG00000174744 - BRMS1",714.153502882121,-0.0386360908958522,0.0992650038342466,-0.389221673333807,0.697112172061805,0.975521160872752," BRMS1"
"ENSG00000168487 - BMP1",485.874435734834,-0.0386680065920175,0.173177289436964,-0.223285667062553,0.823313181720626,0.993731872144779," BMP1"
"ENSG00000179104 - TMTC2",26.4391131602658,-0.0386748075172723,0.233193020683001,-0.165848906643936,0.868275857101743,0.995917464711766," TMTC2"
"ENSG00000112763 - BTN2A1",156.025846188537,-0.0387022481679874,0.170288541444187,-0.227274529688025,0.820210277275399,0.993731872144779," BTN2A1"
"ENSG00000221829 - FANCG",44.7242408911289,-0.0387315247103974,0.252401344064621,-0.153452133362971,0.878041735191679,0.997029286663785," FANCG"
"ENSG00000151332 - MBIP",78.9663926458552,-0.0387507313303709,0.131072286988725,-0.295643970366552,0.76750199035133,0.986427439023716," MBIP"
"ENSG00000018699 - TTC27",42.4088519250836,-0.0387859420259135,0.356795273752557,-0.108706434415418,0.913435338178263,0.998386928448864," TTC27"
"ENSG00000179476 - C14orf28",40.4829747430774,-0.0388278710242989,0.159106445579815,-0.244037071426005,0.807202108852625,0.993593606309393," C14orf28"
"ENSG00000128609 - NDUFA5",609.096315775679,-0.0388549052449113,0.10856056012898,-0.357909955500856,0.720410700186266,0.977596620569818," NDUFA5"
"ENSG00000105698 - USF2",711.394526445512,-0.0389149220399217,0.130402255162434,-0.298422155287482,0.765380981513804,0.985632907797393," USF2"
"ENSG00000134265 - NAPG",301.678207815892,-0.038952231094547,0.120166185554955,-0.324153012885088,0.745822193297116,0.98217956896644," NAPG"
"ENSG00000157224 - CLDN12",270.503739920541,-0.0389750689396822,0.192936454089074,-0.20200987482484,0.839909004336296,0.993731872144779," CLDN12"
"ENSG00000100151 - PICK1",185.718896045012,-0.0390429262936198,0.122636596014492,-0.318362769046575,0.750209776195152,0.982249509489366," PICK1"
"ENSG00000113441 - LNPEP",268.918291075479,-0.039067123468564,0.177502623054858,-0.220093217757633,0.82579855675767,0.993731872144779," LNPEP"
"ENSG00000160606 - TLCD1",71.9878654301638,-0.0390801379104934,0.159545296670342,-0.244946975724656,0.806497487994831,0.993593606309393," TLCD1"
"ENSG00000148660 - CAMK2G",535.432076585698,-0.0391246286498098,0.110289945115742,-0.354743386704483,0.722781844182188,0.977894554430976," CAMK2G"
"ENSG00000172354 - GNB2",3027.21368623769,-0.0391762488978428,0.0966899859533237,-0.405173798626415,0.685349763113404,0.973994888512811," GNB2"
"ENSG00000032389 - EIPR1",186.21276594609,-0.0391837662166054,0.108851455402366,-0.359974665214752,0.718866079540192,0.977579521742707," EIPR1"
"ENSG00000179562 - GCC1",237.533490037452,-0.0392162468234073,0.09918086936856,-0.395401321576222,0.692546733879919,0.975521160872752," GCC1"
"ENSG00000183597 - TANGO2",262.393830314074,-0.0392248931544667,0.103906252680476,-0.377502721372195,0.705800042375331,0.976336591691729," TANGO2"
"ENSG00000114209 - PDCD10",626.65181913968,-0.03933456647656,0.154138910211722,-0.255189078620906,0.798577065892059,0.993495363708583," PDCD10"
