"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbols"
"ENSG00000132465 - JCHAIN",6143.80802260578,0.377858594246998,0.676539253922266,0.558516881402441,0.576491480246562,0.985803453011169," JCHAIN"
"ENSG00000130700 - GATA5",56.6804683466779,0.377740258593465,1.44273452371656,0.261822429826097,0.793458345618143,0.997927880690038," GATA5"
"ENSG00000103522 - IL21R",13.0355738780416,0.377672453617289,0.530811879531042,0.711499625726071,0.476774682667208,0.98092313184056," IL21R"
"ENSG00000134352 - IL6ST",484.171221137032,0.377542610734853,0.187736123454393,2.01102805250248,0.0443224937307439,0.772356849993847," IL6ST"
"ENSG00000131238 - PPT1",160.061000742935,0.377400699263328,0.315676398517496,1.19553029949564,0.231879905381003,0.92315020801755," PPT1"
"ENSG00000198933 - TBKBP1",9.5414651773793,0.377363534997598,0.510880708890913,0.738652934883426,0.460117771848227,0.976927387120706," TBKBP1"
"ENSG00000150764 - DIXDC1",29.7095535094253,0.377225079303711,0.250069068289628,1.50848356369614,0.131430810218109,0.891952153330727," DIXDC1"
"ENSG00000198825 - INPP5F",94.6062892075121,0.376743134635201,0.149990175102177,2.51178541780189,0.0120122105085006,0.681191605749448," INPP5F"
"ENSG00000185862 - EVI2B",172.100146345165,0.376529656569481,0.471017839493236,0.7993957447017,0.424060977089154,0.973621638088509," EVI2B"
"ENSG00000242616 - GNG10",240.592016828892,0.376370740084974,0.195842031967363,1.92180777693165,0.0546299494105369,0.787027778256807," GNG10"
"ENSG00000168394 - TAP1",1236.4870210869,0.376133150131607,0.278195400320824,1.35204661794494,0.176360402620781,0.907521982223813," TAP1"
"ENSG00000146067 - FAM193B",109.187649247827,0.376093314091538,0.230501510009482,1.63163058704504,0.102757330687436,0.861409629040055," FAM193B"
"ENSG00000153162 - BMP6",10.6021187416246,0.375975908064147,0.767032879381165,0.490169219822077,0.624014159666902,0.990044025108116," BMP6"
"ENSG00000157368 - IL34",10.5687253781757,0.375786215290058,0.651012333185101,0.577233634655599,0.563781638648982,0.984098793192931," IL34"
"ENSG00000172175 - MALT1",151.795185375153,0.375004702274809,0.226033110482771,1.65906977731651,0.0971017325083832,0.859583612093313," MALT1"
"ENSG00000110422 - HIPK3",277.471617650421,0.374722322281298,0.135580921807625,2.76382781061918,0.00571276770547698,0.630034534009647," HIPK3"
"ENSG00000107968 - MAP3K8",28.6487782730952,0.374224036142855,0.298789537141609,1.25246700310491,0.21039974462371,0.920702987346797," MAP3K8"
"ENSG00000169752 - NRG4",22.3098193724633,0.37416711025395,0.297974458984792,1.25570195354578,0.209224050677407,0.920702987346797," NRG4"
"ENSG00000118094 - TREH",77.4021094236449,0.373473013957916,0.361395594240614,1.03341883495475,0.301407935879261,0.940856133389141," TREH"
"ENSG00000198771 - RCSD1",129.337689150518,0.373346859580938,0.658144747670695,0.567271653997524,0.570529632375737,0.984240805326286," RCSD1"
"ENSG00000184983 - NDUFA6",302.2050230777,0.373269721063511,1.67887865256715,0.222332757935035,0.824054853043388,0.997927880690038," NDUFA6"
"ENSG00000141837 - CACNA1A",9.20004295316762,0.373210873981616,0.590174698985363,0.632373557563966,0.527142808291371,0.981391488432398," CACNA1A"
