,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbols
ENSG00000049283 - EPN3,211.5009825,0.404430175,0.28816004,1.403491528,0.160470317,0.961973479, EPN3
ENSG00000185905 - C16orf54,25.51888682,0.404429357,0.505970446,0.79931419,0.424108253,0.96565855, C16orf54
ENSG00000177383 - MAGEF1,111.0682794,0.404326527,0.199423848,2.027473296,0.042614033,0.961973479, MAGEF1
ENSG00000205571 - SMN2,65.50105856,0.40418151,0.988464854,0.408898211,0.682614362,0.982254997, SMN2
ENSG00000122592 - HOXA7,117.1984505,0.403873951,0.233761718,1.727716389,0.084039084,0.961973479, HOXA7
ENSG00000266094 - RASSF5,106.5766963,0.403741133,0.497857849,0.810956649,0.417390566,0.96565855, RASSF5
ENSG00000075914 - EXOSC7,85.53424482,0.403530922,0.184891915,2.182523354,0.02907093,0.961973479, EXOSC7
ENSG00000189046 - ALKBH2,28.60276662,0.403334379,0.284430013,1.41804437,0.156177811,0.961973479, ALKBH2
ENSG00000048162 - NOP16,131.0843742,0.403142725,0.205320856,1.963476736,0.049590805,0.961973479, NOP16
ENSG00000178467 - P4HTM,131.1367205,0.403130337,0.152556574,2.64249732,0.008229712,0.961973479, P4HTM
ENSG00000142731 - PLK4,21.23130515,0.403067258,0.369356487,1.091268931,0.275154565,0.964274918, PLK4
ENSG00000171453 - POLR1C,74.47989256,0.403037808,0.201911789,1.99610835,0.04592213,0.961973479, POLR1C
ENSG00000116221 - MRPL37,470.1018067,0.402882791,0.159602537,2.524288141,0.011593286,0.961973479, MRPL37
ENSG00000169679 - BUB1,49.44469707,0.402800443,0.391650969,1.028467885,0.30372979,0.964309686, BUB1
ENSG00000180089 - TMEM86B,17.99933738,0.40274591,0.337583484,1.193026108,0.232859148,0.961973479, TMEM86B
ENSG00000106105 - GARS1,394.5231767,0.402252177,0.167149773,2.406537381,0.016104556,0.961973479, GARS1
ENSG00000171368 - TPPP,73.4831513,0.401939271,0.431426507,0.931651775,0.351516517,0.96565855, TPPP
ENSG00000177575 - CD163,32.38769684,0.401780907,0.585021445,0.686779793,0.492221506,0.96565855, CD163
ENSG00000006327 - TNFRSF12A,83.50125745,0.401247325,0.312678681,1.283257699,0.199401807,0.961973479, TNFRSF12A
ENSG00000184500 - PROS1,52.9252016,0.401215149,0.235521815,1.703515865,0.088471572,0.961973479, PROS1
ENSG00000064651 - SLC12A2,259.2093382,0.401048954,0.34315548,1.168709164,0.242520829,0.961973479, SLC12A2
ENSG00000166902 - MRPL16,297.3981406,0.400692093,0.166770321,2.402658288,0.016276389,0.961973479, MRPL16
ENSG00000105612 - DNASE2,212.0577065,0.400503734,0.12637828,3.169086756,0.001529187,0.961973479, DNASE2
ENSG00000106952 - TNFSF8,10.15285019,0.400211044,0.849334762,0.471205304,0.637494132,0.977216718, TNFSF8
ENSG00000106268 - NUDT1,54.64560281,0.399588918,0.233607005,1.710517709,0.087170181,0.961973479, NUDT1
ENSG00000184349 - EFNA5,40.41432552,0.399466727,0.338215066,1.181102699,0.237561928,0.961973479, EFNA5
ENSG00000005156 - LIG3,109.9387829,0.399422853,0.153870945,2.595830245,0.009436267,0.961973479, LIG3
ENSG00000078589 - P2RY10,26.86085621,0.399326661,0.619000694,0.645115046,0.518852634,0.96565855, P2RY10
ENSG00000189057 - FAM111B,39.13457592,0.399325656,0.424276111,0.941192883,0.346606023,0.96565855, FAM111B
ENSG00000037897 - METTL1,38.96886673,0.398598926,0.330354218,1.206580408,0.227593776,0.961973479, METTL1
ENSG00000145982 - FARS2,68.91171985,0.398557318,0.172130621,2.315435309,0.020589121,0.961973479, FARS2
ENSG00000012223 - LTF,59.4329563,0.397904737,0.961317261,0.413916147,0.678935518,0.982254997, LTF
ENSG00000103356 - EARS2,82.15156198,0.397867505,0.295072509,1.348371985,0.17753877,0.961973479, EARS2
ENSG00000177989 - ODF3B,27.51949046,0.397626885,0.340721919,1.167012928,0.243205149,0.961973479, ODF3B
ENSG00000161955 - TNFSF13,603.4911444,0.397450288,0.236080558,1.683536716,0.092271238,0.961973479, TNFSF13
ENSG00000064270 - ATP2C2,221.0018687,0.397386666,0.299910413,1.3250179,0.185165214,0.961973479, ATP2C2
ENSG00000164163 - ABCE1,132.7313519,0.397329233,0.293122512,1.355505688,0.175256498,0.961973479, ABCE1
ENSG00000121807 - CCR2,10.3813187,0.396230259,0.756653299,0.523661576,0.600513945,0.975440876, CCR2
ENSG00000220793 - RPL21P119,48.85372308,0.396178487,0.316072651,1.253441212,0.210045181,0.961973479, RPL21P119
ENSG00000197296 - FITM2,93.32778063,0.396022441,0.224117218,1.767032647,0.077222761,0.961973479, FITM2
ENSG00000224287 - MSL3P1,21.18183106,0.395948565,0.167899623,2.358245703,0.018361535,0.961973479, MSL3P1
ENSG00000173950 - XXYLT1,56.48880575,0.395930887,0.203445521,1.946127326,0.051639447,0.961973479, XXYLT1
ENSG00000169750 - RAC3,21.25906316,0.395824158,0.246513094,1.605692227,0.10834155,0.961973479, RAC3
ENSG00000166783 - MARF1,278.9116328,0.395753675,0.477343017,0.829076075,0.407061361,0.96565855, MARF1
ENSG00000120068 - HOXB8,60.43380985,0.395545988,0.308136388,1.283671789,0.199256819,0.961973479, HOXB8
ENSG00000072954 - TMEM38A,27.5118103,0.395391696,0.319375579,1.238014807,0.215710571,0.961973479, TMEM38A
ENSG00000124608 - AARS2,77.40573773,0.395166736,0.210620495,1.876202676,0.060627455,0.961973479, AARS2
ENSG00000005073 - HOXA11,30.39494985,0.39495804,0.385287146,1.025100484,0.305315777,0.964309686, HOXA11
ENSG00000116521 - SCAMP3,61.38398251,0.394774948,0.72549182,0.544148036,0.586339607,0.972556969, SCAMP3
ENSG00000170917 - NUDT6,26.43926552,0.394769329,0.249632228,1.581403703,0.113785761,0.961973479, NUDT6
ENSG00000173588 - CEP83,23.48279456,0.394644676,0.229239874,1.72153591,0.085153622,0.961973479, CEP83
ENSG00000071539 - TRIP13,23.26646209,0.394563892,0.45115706,0.874559942,0.381813392,0.96565855, TRIP13
ENSG00000238103 - RPL9P7,23.09488829,0.394534925,0.449000014,0.87869691,0.379565635,0.96565855, RPL9P7
ENSG00000131652 - THOC6,90.8887831,0.394372542,0.232948938,1.692957031,0.090463646,0.961973479, THOC6
ENSG00000172819 - RARG,50.35781968,0.394338467,0.285215931,1.382596214,0.166788711,0.961973479, RARG
ENSG00000273045 - C2orf15,10.16273261,0.393681695,0.329557164,1.194577872,0.232251999,0.961973479, C2orf15
ENSG00000066923 - STAG3,14.5524541,0.393542915,0.540013065,0.728765544,0.466145091,0.96565855, STAG3
ENSG00000102032 - RENBP,17.5412747,0.393431699,0.538290013,0.730891694,0.46484531,0.96565855, RENBP
ENSG00000168646 - AXIN2,99.98044326,0.393312805,0.233001555,1.688026528,0.091406137,0.961973479, AXIN2
ENSG00000187658 - C5orf52,10.78790333,0.39313411,0.306980864,1.280646958,0.200317698,0.961973479, C5orf52
ENSG00000186603 - HPDL,32.3754892,0.393043132,0.410726025,0.95694723,0.338593891,0.96565855, HPDL
ENSG00000136197 - C7orf25,10.49448565,0.392960364,0.733100222,0.536025433,0.591940973,0.973840875, C7orf25
ENSG00000012048 - BRCA1,40.8723346,0.392905495,0.332460703,1.181810334,0.237280966,0.961973479, BRCA1
ENSG00000184178 - SCFD2,61.84743703,0.391487796,0.271857872,1.440045833,0.149854432,0.961973479, SCFD2
ENSG00000134684 - YARS1,380.5131188,0.391190834,0.167316495,2.338029103,0.019385738,0.961973479, YARS1
ENSG00000163071 - SPATA18,25.89271255,0.391044116,0.275036832,1.421788179,0.155087752,0.961973479, SPATA18
ENSG00000132437 - DDC,529.0087828,0.390713998,0.216762982,1.802494108,0.071467701,0.961973479, DDC
ENSG00000166959 - MS4A8,371.167755,0.390644667,0.281658803,1.386942864,0.165459186,0.961973479, MS4A8
ENSG00000131747 - TOP2A,156.9201869,0.390562144,0.373540526,1.045568327,0.295760379,0.964309686, TOP2A
ENSG00000165794 - SLC39A2,10.84307408,0.39054621,0.416858111,0.936880439,0.348820062,0.96565855, SLC39A2
ENSG00000146281 - PM20D2,66.48826809,0.390047158,0.270884818,1.439900403,0.149895579,0.961973479, PM20D2
ENSG00000165060 - FXN,37.10462314,0.389981449,0.316170026,1.233454842,0.217406115,0.961973479, FXN
ENSG00000135763 - URB2,26.28677441,0.389290718,0.353847224,1.100166094,0.27125976,0.963838803, URB2
ENSG00000163072 - NOSTRIN,137.2269911,0.389036082,0.16613941,2.34162431,0.019200031,0.961973479, NOSTRIN
ENSG00000111716 - LDHB,563.1051613,0.388622003,0.326419287,1.190560786,0.233826054,0.961973479, LDHB
ENSG00000204614 - TRIM40,1.575794837,0.388546116,1.935428129,0.200754608,0.840890458,0.988758586, TRIM40
ENSG00000163535 - SGO2,23.0851878,0.388247892,0.348133764,1.115226191,0.264753505,0.963251657, SGO2
ENSG00000062822 - POLD1,110.4851417,0.388127122,0.178936397,2.169078667,0.030076712,0.961973479, POLD1
ENSG00000277734 - TRAC,109.0182178,0.38801798,0.458335132,0.846581362,0.397228506,0.96565855, TRAC
ENSG00000227471 - AKR1B15,64.78074077,0.387704504,0.623838111,0.621482557,0.534282168,0.965911681, AKR1B15
ENSG00000173080 - RXFP4,25.48697481,0.38739891,0.347654455,1.114321719,0.265141193,0.963251657, RXFP4
ENSG00000099889 - ARVCF,15.70305855,0.387340775,0.299163363,1.29474669,0.195407628,0.961973479, ARVCF
ENSG00000156127 - BATF,19.14897542,0.387291358,0.740776627,0.522818004,0.601100909,0.975440876, BATF
ENSG00000183665 - TRMT12,57.7663012,0.387146906,0.187965181,2.059673523,0.039429762,0.961973479, TRMT12
ENSG00000276043 - UHRF1,44.90749333,0.386724196,0.371603669,1.040689928,0.298019479,0.964309686, UHRF1
ENSG00000078814 - MYH7B,8.957624164,0.386719293,0.410891875,0.941170455,0.346617515,0.96565855, MYH7B
ENSG00000204174 - NPY4R,9.128758867,0.386703715,0.459252693,0.842028192,0.399772173,0.96565855, NPY4R
ENSG00000134780 - DAGLA,128.5285561,0.386683011,0.290054475,1.333139271,0.182486104,0.961973479, DAGLA
ENSG00000180667 - YOD1,87.91280224,0.386670293,0.284921778,1.357110345,0.174746152,0.961973479, YOD1
ENSG00000070718 - AP3M2,27.0370909,0.386575769,0.314024767,1.231035924,0.218309429,0.961973479, AP3M2
ENSG00000166171 - DPCD,46.04377332,0.386316297,0.222630395,1.735236095,0.082698996,0.961973479, DPCD
ENSG00000128713 - HOXD11,6.069236368,0.386219808,0.7410311,0.521192441,0.602232719,0.975608437, HOXD11
ENSG00000076248 - UNG,228.4077562,0.386109821,0.181858233,2.123136332,0.033742429,0.961973479, UNG
ENSG00000132749 - TESMIN,15.62818342,0.385649342,0.415921974,0.9272156,0.353814605,0.96565855, TESMIN
ENSG00000118513 - MYB,168.3811379,0.385474331,0.286701547,1.344514306,0.178782133,0.961973479, MYB
ENSG00000108561 - C1QBP,588.8488786,0.385473395,0.224642645,1.715940426,0.086172947,0.961973479, C1QBP
ENSG00000159259 - CHAF1B,22.24614575,0.385178425,0.384539734,1.001660923,0.316507386,0.96565855, CHAF1B
ENSG00000163874 - ZC3H12A,161.9765581,0.384396596,0.327529864,1.173623042,0.240546048,0.961973479, ZC3H12A
ENSG00000105810 - CDK6,102.3160223,0.384058627,0.24909475,1.541817426,0.123117966,0.961973479, CDK6
ENSG00000168872 - DDX19A,138.6896441,0.384038141,0.167257879,2.296084016,0.021671078,0.961973479, DDX19A
ENSG00000162105 - SHANK2,30.72879425,0.383594571,0.31010227,1.236993752,0.216089402,0.961973479, SHANK2
ENSG00000159131 - GART,205.8825947,0.38327527,0.182086259,2.104910455,0.035299103,0.961973479, GART
ENSG00000156110 - ADK,157.412136,0.382953423,0.212616225,1.801148636,0.071679456,0.961973479, ADK
ENSG00000214160 - ALG3,209.5109927,0.382470013,0.212284495,1.80168605,0.071594814,0.961973479, ALG3
ENSG00000196139 - AKR1C3,2219.323064,0.38195103,0.217349461,1.757312985,0.078864476,0.961973479, AKR1C3
ENSG00000157456 - CCNB2,108.7872366,0.381828177,0.31559002,1.209886729,0.22632236,0.961973479, CCNB2
ENSG00000087245 - MMP2,60.08493631,0.380767257,0.54096448,0.703867391,0.48151536,0.96565855, MMP2
ENSG00000178084 - HTR3C,12.2390864,0.380719899,0.516944461,0.736481242,0.461437879,0.96565855, HTR3C
ENSG00000147536 - GINS4,20.02001905,0.380687854,0.421586728,0.902988231,0.366532141,0.96565855, GINS4
ENSG00000103184 - SEC14L5,11.36148429,0.380596742,0.655742925,0.580405411,0.561641257,0.970077669, SEC14L5
ENSG00000124374 - PAIP2B,43.34800055,0.380553391,0.256560456,1.483289345,0.137997552,0.961973479, PAIP2B
ENSG00000168906 - MAT2A,1179.115336,0.380548423,0.256047919,1.486239081,0.137215894,0.961973479, MAT2A
ENSG00000167721 - TSR1,110.3269131,0.380223056,0.23391571,1.625470372,0.104062372,0.961973479, TSR1
ENSG00000163938 - GNL3,173.362093,0.379973357,0.246916168,1.538875969,0.123834579,0.961973479, GNL3
ENSG00000168495 - POLR3D,66.44723556,0.379421059,0.162194066,2.339302961,0.01931976,0.961973479, POLR3D
ENSG00000155367 - PPM1J,5.995225968,0.379385191,0.470255125,0.806764608,0.419802113,0.96565855, PPM1J
ENSG00000118246 - FASTKD2,120.8830678,0.379172555,0.203060822,1.867285631,0.061861711,0.961973479, FASTKD2
ENSG00000214331 - PDPR2P,5.936633341,0.378652842,0.435883641,0.868701658,0.385010334,0.96565855, PDPR2P
ENSG00000101144 - BMP7,8.943690957,0.378505074,0.778119212,0.486435842,0.626658183,0.977216718, BMP7
ENSG00000124491 - F13A1,52.21488528,0.378378029,0.616711276,0.61354161,0.539518278,0.965911681, F13A1
ENSG00000179115 - FARSA,330.1652918,0.378354357,0.129757532,2.915856621,0.003547135,0.961973479, FARSA
ENSG00000148655 - LRMDA,9.042926862,0.378019825,0.428718094,0.881744508,0.377914987,0.96565855, LRMDA
ENSG00000167105 - TMEM92,22.44403227,0.37733058,0.370783802,1.017656591,0.308841183,0.964309686, TMEM92
ENSG00000117411 - B4GALT2,142.1478673,0.377263546,0.233404944,1.616347709,0.106019157,0.961973479, B4GALT2
ENSG00000091136 - LAMB1,185.8436148,0.377136442,0.232868438,1.619525799,0.10533418,0.961973479, LAMB1
ENSG00000145912 - NHP2,246.1643947,0.376982143,0.228270674,1.651469879,0.098642666,0.961973479, NHP2
ENSG00000211947 - IGHV3-21,89.89119653,0.376956031,0.941965644,0.400180233,0.689023773,0.982254997, IGHV3-21
ENSG00000224831 - TMEM183BP,10.9153575,0.376361328,1.37848913,0.273024516,0.78483437,0.983967674, TMEM183BP
ENSG00000214113 - LYRM4,68.8070677,0.375901672,0.273690464,1.373455498,0.169610787,0.961973479, LYRM4
ENSG00000167325 - RRM1,250.1540372,0.375740423,0.218551083,1.719233862,0.085571797,0.961973479, RRM1
ENSG00000009830 - POMT2,68.43042239,0.375611149,0.149342153,2.515104694,0.011899704,0.961973479, POMT2
ENSG00000139266 - MARCHF9,86.80240381,0.375362447,0.239097302,1.569915024,0.116434882,0.961973479, MARCHF9
ENSG00000167748 - KLK1,208.7753295,0.374857171,0.290349447,1.291055225,0.196684529,0.961973479, KLK1
ENSG00000125848 - FLRT3,44.15289901,0.374769212,0.523442623,0.715969995,0.474009877,0.96565855, FLRT3
ENSG00000123352 - SPATS2,66.05289258,0.374177197,0.244804096,1.528476049,0.126394386,0.961973479, SPATS2
ENSG00000141698 - NT5C3B,61.28644274,0.373661029,0.268677422,1.390742202,0.164303615,0.961973479, NT5C3B
ENSG00000235173 - HGH1,117.6557767,0.373601598,0.205799456,1.815367276,0.069467486,0.961973479, HGH1
ENSG00000117724 - CENPF,101.098349,0.373383396,0.382291932,0.976697035,0.328719163,0.96565855, CENPF
ENSG00000160285 - LSS,397.3992832,0.372892237,0.426042406,0.875246761,0.381439655,0.96565855, LSS
ENSG00000156970 - BUB1B,40.49302058,0.372167903,0.40198922,0.92581563,0.354541803,0.96565855, BUB1B
ENSG00000149636 - DSN1,52.01210431,0.372087025,0.211608665,1.758373293,0.078684014,0.961973479, DSN1
ENSG00000142871 - CCN1,10.57956016,0.371923029,0.51976256,0.71556333,0.474261023,0.96565855, CCN1
ENSG00000125630 - POLR1B,69.12103009,0.371916479,0.285228375,1.303925245,0.192259072,0.961973479, POLR1B
ENSG00000114251 - WNT5A,21.07079406,0.371830582,0.417638384,0.890317068,0.373295659,0.96565855, WNT5A
ENSG00000141101 - NOB1,173.1568478,0.37177273,0.196294295,1.893955853,0.05823087,0.961973479, NOB1
ENSG00000157470 - FAM81A,36.43744462,0.371632023,0.305237737,1.217516635,0.223407711,0.961973479, FAM81A
ENSG00000144354 - CDCA7,123.6285109,0.371332239,0.403318274,0.92069282,0.357210826,0.96565855, CDCA7
ENSG00000070081 - NUCB2,143.1841326,0.371040468,0.253795384,1.461966967,0.143750262,0.961973479, NUCB2
ENSG00000074582 - BCS1L,61.84779981,0.370491467,0.218184383,1.698065928,0.089495319,0.961973479, BCS1L
ENSG00000036473 - OTC,65.22955196,0.370484953,0.294961526,1.256045007,0.209099653,0.961973479, OTC
ENSG00000172058 - SERF1A,104.5006214,0.3704739,1.591854038,0.232731074,0.815970238,0.986090965, SERF1A
ENSG00000173334 - TRIB1,661.643299,0.370388753,0.231803832,1.597854316,0.110075403,0.961973479, TRIB1
ENSG00000182224 - CYB5D1,48.97739019,0.370010388,0.195237201,1.895183837,0.058068051,0.961973479, CYB5D1
ENSG00000075702 - WDR62,23.58177479,0.369756608,0.369859479,0.999721865,0.317445127,0.96565855, WDR62
ENSG00000257335 - MGAM,25.37120023,0.369715727,0.657392561,0.562397187,0.573845435,0.971845964, MGAM
ENSG00000107815 - TWNK,34.95401718,0.369008985,0.360103826,1.024729421,0.305490877,0.964309686, TWNK
ENSG00000128626 - MRPS12,153.4877195,0.368380753,0.205779893,1.790168846,0.073426772,0.961973479, MRPS12
ENSG00000137801 - THBS1,1193.931998,0.368329653,0.265648017,1.386532664,0.165584313,0.961973479, THBS1
ENSG00000006118 - TMEM132A,13.72556722,0.368232797,0.42059699,0.875500314,0.381301739,0.96565855, TMEM132A
ENSG00000170390 - DCLK2,10.18682854,0.367984928,0.430007098,0.855764777,0.392127902,0.96565855, DCLK2
ENSG00000104611 - SH2D4A,246.7868758,0.367704528,0.202125586,1.819188434,0.068882687,0.961973479, SH2D4A
ENSG00000198848 - CES1,19.23675982,0.367691196,0.663067133,0.554530872,0.579215584,0.971845964, CES1
ENSG00000152049 - KCNE4,27.53838393,0.36745358,0.437389428,0.840106224,0.400848831,0.96565855, KCNE4
ENSG00000134028 - ADAMDEC1,130.0990493,0.367355521,0.577372127,0.63625434,0.52461066,0.965911681, ADAMDEC1
ENSG00000183087 - GAS6,578.6725049,0.36676097,0.192196751,1.908257908,0.05635789,0.961973479, GAS6
ENSG00000204264 - PSMB8,11.91950036,0.36664235,0.906651063,0.404391905,0.685924552,0.982254997, PSMB8
ENSG00000170779 - CDCA4,37.85948084,0.366506409,0.272276073,1.346083793,0.178275495,0.961973479, CDCA4
ENSG00000226221 - RPL26P19,7.590250805,0.366318994,0.341517445,1.072621615,0.283440922,0.964309686, RPL26P19
ENSG00000133316 - WDR74,112.5953391,0.366308548,0.198454381,1.845807316,0.064920188,0.961973479, WDR74
ENSG00000196636 - SDHAF3,43.0026186,0.365795578,0.285089038,1.283092402,0.199459705,0.961973479, SDHAF3
ENSG00000100350 - FOXRED2,24.15671561,0.365231326,0.420379438,0.868813488,0.384949154,0.96565855, FOXRED2
ENSG00000100522 - GNPNAT1,239.1469245,0.364528603,0.24017465,1.517764685,0.129073731,0.961973479, GNPNAT1
ENSG00000165655 - ZNF503,45.21055194,0.36448757,0.267795413,1.361067266,0.173492433,0.961973479, ZNF503
ENSG00000108602 - ALDH3A1,120.5459696,0.364451354,0.359092266,1.014923986,0.310142064,0.964309686, ALDH3A1
ENSG00000112877 - CEP72,18.21249525,0.364226399,0.380920288,0.956174851,0.338983904,0.96565855, CEP72
ENSG00000130653 - PNPLA7,80.28270892,0.364178024,0.197372321,1.845132197,0.065018311,0.961973479, PNPLA7
ENSG00000241370 - RPP21,17.55490634,0.364060388,2.034235966,0.178966646,0.857963892,0.988758586, RPP21
ENSG00000135473 - PAN2,56.48758519,0.363795483,0.229376827,1.586016717,0.112735517,0.961973479, PAN2
ENSG00000137513 - NARS2,56.60044175,0.363793978,0.287107696,1.267099359,0.205119765,0.961973479, NARS2
ENSG00000167772 - ANGPTL4,48.54016497,0.363396593,0.458823544,0.792018191,0.428350069,0.96565855, ANGPTL4
ENSG00000179862 - CITED4,10.96324494,0.363375064,0.429357458,0.846322936,0.397372616,0.96565855, CITED4
ENSG00000159685 - CHCHD6,26.43644904,0.363305045,0.334890713,1.084846582,0.27798961,0.964309686, CHCHD6
ENSG00000123374 - CDK2,70.98187627,0.363247764,0.272795283,1.331576411,0.182999421,0.961973479, CDK2
ENSG00000011083 - SLC6A7,15.63863987,0.363157452,0.453728724,0.800384532,0.42348804,0.96565855, SLC6A7
ENSG00000145391 - SETD7,100.4839783,0.362033624,0.327815401,1.104382598,0.269427206,0.963838803, SETD7
ENSG00000182795 - C1orf116,928.7140658,0.362019245,0.273898627,1.321727125,0.186259033,0.961973479, C1orf116
ENSG00000133116 - KL,4.689121198,0.361870509,0.532272504,0.679859482,0.496593439,0.96565855, KL
ENSG00000155792 - DEPTOR,53.81345355,0.361820993,0.294501592,1.228587564,0.21922648,0.961973479, DEPTOR
ENSG00000164292 - RHOBTB3,119.9908102,0.360895665,0.24423045,1.477684968,0.13949212,0.961973479, RHOBTB3
ENSG00000106344 - RBM28,61.67742027,0.36042806,0.237652822,1.516615946,0.129363677,0.961973479, RBM28
ENSG00000164104 - HMGB2,428.5661346,0.36030558,0.306082789,1.177150734,0.239135348,0.961973479, HMGB2
ENSG00000243667 - DNAAF10,35.49630322,0.360141458,0.237956055,1.513478853,0.130158069,0.961973479, DNAAF10
ENSG00000163170 - BOLA3,155.8776015,0.35943553,0.215542337,1.667586682,0.095397804,0.961973479, BOLA3
ENSG00000102010 - BMX,32.54577765,0.359432348,0.424442997,0.846833026,0.397088197,0.96565855, BMX
ENSG00000173621 - LRFN4,155.8718526,0.358891383,0.252564105,1.420991247,0.155319304,0.961973479, LRFN4
ENSG00000131941 - RHPN2,1610.333036,0.358680311,0.263330385,1.362092382,0.173168732,0.961973479, RHPN2
ENSG00000142657 - PGD,563.5542199,0.358401402,0.171368124,2.091412292,0.036491121,0.961973479, PGD
ENSG00000102900 - NUP93,129.5086385,0.35833584,0.224295194,1.597608196,0.110130201,0.961973479, NUP93
ENSG00000174989 - FBXW8,33.71621175,0.358335465,0.306628986,1.168628802,0.242553219,0.961973479, FBXW8
ENSG00000156253 - RWDD2B,73.25428244,0.357872647,0.172982446,2.068837935,0.038561297,0.961973479, RWDD2B
ENSG00000140450 - ARRDC4,712.2242592,0.357814742,0.306860858,1.16604882,0.243594708,0.961973479, ARRDC4
ENSG00000146350 - TBC1D32,13.24306295,0.357690551,0.290983213,1.229248063,0.218978813,0.961973479, TBC1D32
ENSG00000172878 - METAP1D,13.48686417,0.35757465,0.39426102,0.906949032,0.364433751,0.96565855, METAP1D
ENSG00000170855 - TRIAP1,120.7615666,0.357472955,0.172808388,2.068608818,0.03858281,0.961973479, TRIAP1
ENSG00000151364 - KCTD14,40.58563386,0.357388751,0.366010647,0.976443593,0.328844688,0.96565855, KCTD14
ENSG00000105429 - MEGF8,155.142082,0.357369564,0.182112657,1.962354353,0.049721243,0.961973479, MEGF8
ENSG00000198554 - WDHD1,23.24374921,0.357006625,0.431199582,0.827938244,0.407705475,0.96565855, WDHD1
ENSG00000178440 - TIMM23B-AGAP6,4.10760723,0.356928143,1.390095491,0.256765197,0.797360038,0.985598619, TIMM23B-AGAP6
ENSG00000173542 - MOB1B,47.33084303,0.356676887,0.302108527,1.180625024,0.237751718,0.961973479, MOB1B
ENSG00000156968 - MPV17L,35.52477633,0.356531369,0.465219502,0.766372363,0.443454773,0.96565855, MPV17L
ENSG00000143365 - RORC,99.90726135,0.356309425,0.213394978,1.669717949,0.094975181,0.961973479, RORC
ENSG00000101333 - PLCB4,110.7046599,0.356227544,0.276873953,1.286605475,0.198231834,0.961973479, PLCB4
ENSG00000104980 - TIMM44,220.4768154,0.3562244,0.163912294,2.173262244,0.029760585,0.961973479, TIMM44
ENSG00000070061 - ELP1,87.93218139,0.356031968,0.16831506,2.11527101,0.034406856,0.961973479, ELP1
ENSG00000128165 - ADM2,46.89231778,0.355835404,0.390813909,0.910498312,0.362559772,0.96565855, ADM2
ENSG00000187783 - TMEM72,84.82974585,0.355759861,0.394302737,0.902250548,0.366923789,0.96565855, TMEM72
ENSG00000114686 - MRPL3,393.8875832,0.355655125,0.186112931,1.910964074,0.056009198,0.961973479, MRPL3
ENSG00000091732 - ZC3HC1,46.53533004,0.355453064,0.154358853,2.302770831,0.021291741,0.961973479, ZC3HC1
ENSG00000102763 - VWA8,118.3499897,0.355327173,0.223672504,1.588604621,0.112149684,0.961973479, VWA8
ENSG00000005187 - ACSM3,194.2193856,0.354909274,0.236840385,1.498516706,0.133999055,0.961973479, ACSM3
ENSG00000133131 - MORC4,55.60996994,0.354904345,0.190819618,1.859894436,0.062900463,0.961973479, MORC4
ENSG00000137877 - SPTBN5,5.782604744,0.354782957,0.561835707,0.631471002,0.527732604,0.965911681, SPTBN5
ENSG00000179820 - MYADM,174.1710006,0.354590873,0.2469826,1.435691717,0.151090083,0.961973479, MYADM
ENSG00000165997 - ARL5B,259.3488049,0.354561012,0.263468223,1.345744883,0.178384806,0.961973479, ARL5B
ENSG00000162981 - LRATD1,773.6532527,0.354411341,0.175193711,2.0229684,0.043076406,0.961973479, LRATD1
ENSG00000051180 - RAD51,47.50412461,0.354174248,0.293773118,1.205604686,0.227969951,0.961973479, RAD51
ENSG00000231925 - TAPBP,1331.451868,0.353731823,0.640889032,0.551939267,0.580989964,0.971845964, TAPBP
ENSG00000170270 - GON7,226.8972606,0.353483601,0.408797296,0.864691632,0.387208063,0.96565855, GON7
ENSG00000130208 - APOC1,32.35615877,0.353428075,0.554325183,0.63758257,0.523745445,0.965911681, APOC1
ENSG00000086848 - ALG9,96.90120029,0.353188499,0.152707069,2.312849711,0.020730904,0.961973479, ALG9
ENSG00000155093 - PTPRN2,72.91260262,0.353123449,0.240917998,1.465741258,0.14271879,0.961973479, PTPRN2
ENSG00000164867 - NOS3,15.68212864,0.352727158,0.491428416,0.717758978,0.472905911,0.96565855, NOS3
ENSG00000163006 - CCDC138,7.810452654,0.352694633,0.383379767,0.91996152,0.357592868,0.96565855, CCDC138
ENSG00000188263 - IL17REL,5.857397917,0.352550028,0.910858925,0.387052284,0.698717501,0.982254997, IL17REL
ENSG00000100302 - RASD2,270.2184029,0.35237406,0.34547645,1.0199655,0.307744823,0.964309686, RASD2
ENSG00000168393 - DTYMK,108.3682461,0.352120594,0.246738348,1.427101208,0.153550724,0.961973479, DTYMK
ENSG00000182796 - TMEM198B,41.23571413,0.351875734,0.218924935,1.607289431,0.107990892,0.961973479, TMEM198B
ENSG00000198719 - DLL1,10.14127083,0.35166993,0.796710211,0.441402565,0.658921586,0.979575281, DLL1
ENSG00000168234 - TTC39C,23.4377856,0.351615044,0.405000806,0.868183566,0.38529385,0.96565855, TTC39C
ENSG00000212123 - PRR22,14.69975203,0.351459612,0.411009612,0.855112878,0.392488661,0.96565855, PRR22
ENSG00000118412 - CASP8AP2,33.08069177,0.351164621,0.916165484,0.383298244,0.701498641,0.982254997, CASP8AP2
ENSG00000084774 - CAD,91.88747459,0.351069063,0.282748007,1.241632317,0.214372252,0.961973479, CAD
